"65704";"MESA EM MADEIRA/EST. METÁLICA, 6 GAVETAS";"RA METALI- CA, COM 6 GAVETAS  TAMPO LAMINADO EM CEREJEIRA, M ED. 1,80X0,70X0,74 M ";"MARCA BRUNAMOVEIS";"2100.13.02.08";
"65705";"MESA EM MADEIRA/EST. METÁLICA, 6 GAVETAS";"RA METALI- CA, COM 6 GAVETAS  TAMPO LAMINADO EM CEREJEIRA, M ED. 1,80X0,70X0,74 M ";"MARCA BRUNAMOVEIS";"2100.13.01.06";
"65706";"MESA EM MADEIRA/EST. METÁLICA, 6 GAVETAS";"RA METALI- CA, COM 6 GAVETAS  TAMPO LAMINADO EM CEREJEIRA, M ED. 1,80X0,70X0,74 M ";"MARCA BRUNAMOVEIS";"2100.13.02.08";
"65707";"MESA EM MADEIRA/EST. METÁLICA, 6 GAVETAS";"RA METALI- CA, COM 6 GAVETAS  TAMPO LAMINADO EM CEREJEIRA, M ED. 1,80X0,70X0,74 M ";"MARCA BRUNAMOVEIS";"2100.13.02.08";
"65709";"MESA EM MADEIRA/EST. METÁLICA, 6 GAVETAS";"RA METALI- CA, COM 6 GAVETAS  TAMPO LAMINADO EM CEREJEIRA, M ED. 1,80X0,70X0,74 M ";"MARCA BRUNAMOVEIS";"2100.13.03.04";
"65710";"MESA EM MADEIRA/EST. METÁLICA, 6 GAVETAS";"RA METALI- CA, COM 6 GAVETAS  TAMPO LAMINADO EM CEREJEIRA, M ED. 1,80X0,70X0,74 M ";"MARCA BRUNAMOVEIS";"2100.13.02.08";
"65711";"MESA PARA MICROCOMPUTADOR";"ALICA   COR BRANCA, MED. 1,80 X 0,70 X 0,74 M.  ";"MARCA BRUNAMOVEIS";"2100.13.02.04";
"65712";"MESA PARA MICROCOMPUTADOR";"ALICA   COR BRANCA, MED. 1,80 X 0,70 X 0,74 M.  ";"MARCA BRUNAMOVEIS";"2100.13.02.14";
"65713";"MESA PARA MICROCOMPUTADOR";"ALICA   COR BRANCA, MED. 1,80 X 0,70 X 0,74 M.  ";"MARCA BRUNAMOVEIS";"2100.13.05";
"65714";"MESA PARA MICROCOMPUTADOR";"ALICA   COR BRANCA, MED. 1,80 X 0,70 X 0,74 M.  ";"MARCA BRUNAMOVEIS";"2100.13.02.12";
"65715";"MESA PARA MICROCOMPUTADOR";"ALICA   COR BRANCA, MED. 1,80 X 0,70 X 0,74 M.  ";"MARCA BRUNAMOVEIS";"2100.13.02.16";
"65717";"MESA PARA MICROCOMPUTADOR";"ALICA   COR BRANCA, MED. 1,80 X 0,70 X 0,74 M.  ";"MARCA BRUNAMOVEIS";"2100.13.03.34";
"65718";"MESA PARA MICROCOMPUTADOR";"ALICA   COR BRANCA, MED. 1,80 X 0,70 X 0,74 M.  ";"MARCA BRUNAMOVEIS";"2100.13.02.01";
"65719";"MESA PARA MICROCOMPUTADOR";"ALICA   COR BRANCA, MED. 1,80 X 0,70 X 0,74 M.  ";"MARCA BRUNAMOVEIS";"2100.13.02.20";
"65720";"MESA PARA MICROCOMPUTADOR";"ALICA   COR BRANCA, MED. 1,80 X 0,70 X 0,74 M.  ";"MARCA BRUNAMOVEIS";"2100.13.02.14";
"65727";"MESA PARA MICROCOMPUTADOR";"ALICA   COR BRANCA, MED. 1,80 X 0,70 X 0,74 M.  ";"MARCA BRUNAMOVEIS";"2100.13.03.34";
"65728";"MESA PARA MICROCOMPUTADOR";"ALICA   COR BRANCA, MED. 1,80 X 0,70 X 0,74 M.  ";"MARCA BRUNAMOVEIS";"2100.13.05";
"65729";"MESA PARA MICROCOMPUTADOR";"ALICA   COR BRANCA, MED. 1,80 X 0,70 X 0,74 M.  ";"MARCA BRUNAMOVEIS";"2100.13.03.34";
"65773";"CADEIRA FIXA ESTOFADA, c/BRAÇOS";"c/BRACOS   EM COURVIM PRETO, MOD. FB-25  ";"MARCA MARELLI";"2100.13.03.05";
"65774";"CADEIRA FIXA ESTOFADA, c/BRAÇOS";"c/BRACOS   EM COURVIM PRETO, MOD. FB-25  ";"MARCA MARELLI";"2100.13.03.25";
"65775";"CADEIRA FIXA ESTOFADA, c/BRAÇOS";"c/BRACOS   EM COURVIM PRETO, MOD. FB-25  ";"MARCA MARELLI";"2100.13.03.02";
"65779";"CADEIRA FIXA ESTOFADA, c/BRAÇOS";"c/BRACOS   EM COURVIM PRETO, MOD. FB-25  ";"MARCA MARELLI";"2100.13.02.25";
"65781";"CADEIRA FIXA ESTOFADA, c/BRAÇOS";"c/BRACOS   EM COURVIM PRETO, MOD. FB-25  ";"MARCA MARELLI";"2100.13.03.04";
"65784";"CADEIRA FIXA ESTOFADA, c/BRAÇOS";"c/BRACOS   EM COURVIM PRETO, MOD. FB-25  ";"MARCA MARELLI";"2100.13.03.11";
"65786";"CADEIRA FIXA ESTOFADA, c/BRAÇOS";"c/BRACOS   EM COURVIM PRETO, MOD. FB-25  ";"MARCA MARELLI";"2100.13.02.16";
"65787";"CADEIRA FIXA ESTOFADA, c/BRAÇOS";"c/BRACOS   EM COURVIM PRETO, MOD. FB-25  ";"MARCA MARELLI";"2100.13.05";
"65831";"ARMARIO DE MADEIRA, COM PORTA DE VIDRO ";"ER,  COM   VIDRO E PRATELEIRAS INTERNAS  EM CEREJEIRA, MOD. MB-12, MED. 1,56 X 1,50 X 0,43 ";"MARCA BELLO";"2100.13.03.11";
"65832";"ARMARIO DE MADEIRA, COM PORTA DE VIDRO ";"ER,  COM   VIDRO E PRATELEIRAS INTERNAS  EM CEREJEIRA, MOD. MB-12, MED. 1,56 X 1,50 X 0,43 ";"MARCA BELLO";"2100.13.03.11";
"65833";"ARMARIO DE MADEIRA, COM PORTA DE VIDRO ";"ER,  COM   VIDRO E PRATELEIRAS INTERNAS  EM CEREJEIRA, MOD. MB-12, MED. 1,56 X 1,50 X 0,43 ";"MARCA BELLO";"2100.13.03.04";
"65835";"ARMARIO DE MADEIRA, COM PORTA DE VIDRO ";"ER,  COM   VIDRO E PRATELEIRAS INTERNAS  EM CEREJEIRA, MOD. MB-12, MED. 1,56 X 1,50 X 0,43 ";"MARCA BELLO";"2100.13.03.04";
"67171";"PRATELEIRA DE MADEIRA";"X 2,50 M.  ";" ";"2100.13.02.20";
"68465";"MESA PARA MICROCOMPUTADOR";"ALICA   COM TECLADO REGULAVEL, COR CASCA DE OVO  ";"MARCA LOBBY";"2100.13.02.29";
"68704";"QUADRO BRANCO";"ZA MAGICA)   BRANCO, ESTRUTURA DE ALUMINIO, MED. 1,20 x 0,90 M. ";"MARCA PAU-PR";"2100.13.02.14";
"69048";"MESA PARA MICROCOMPUTADOR";"ALICA   COR CASCA DE OVO  ";"MARCA LOBBY";"2100.13.02.21";
"69049";"MESA PARA MICROCOMPUTADOR";"ALICA   COR CASCA DE OVO  ";"MARCA LOBBY";"2100.13.03.12";
"69411";"CADEIRA GIRATÓRIA, ESTOFADA, SEM BRAÇOS";"STOFADA,   COM RODIZIOS, SEM BRACOS  REGULAVEL/REV. COURVIM PRETO, 5 HASTES PINT. PRETO ";"MARCA CABAL";"2100.13.07";
"69511";"MESA PARA MICROCOMPUTADOR";"ALICA   COM TECLADO REGULAVEL, COR CASCA DE OVO  ";"MARCA LOBBY";"2100.13.03.23";
